Order_ID,Order_Date,Region,Category,Sub_Category,Sales,Quantity,Profit
ORD137398,2023-06-27 19:30:54.973099472,Africa,Technology,Storage,5766.13,3,1109.2
ORD137399,2023-06-27 20:34:01.096821952,Africa,Technology,Phones,5461.97,13,1103.04
ORD137400,2023-06-27 21:37:07.220544416,Asia,Office Supplies,Accessories,1528.5,3,82.18
ORD137401,2023-06-27 22:40:13.344266896,South America,Technology,Accessories,989.33,7,163.46
ORD137402,2023-06-27 23:43:19.467989360,South America,Furniture,Storage,2245.83,6,-90.9
ORD137403,2023-06-28 00:46:25.591711840,North America,Technology,Paper,2748.03,14,618.93
ORD137404,2023-06-28 01:49:31.715434320,Africa,Office Supplies,Phones,521.07,13,36.99
ORD137405,2023-06-28 02:52:37.839156784,Africa,Office Supplies,Paper,3729.45,14,296.8
ORD137406,2023-06-28 03:55:43.962879264,South America,Furniture,Accessories,4344.91,6,220.93
ORD137407,2023-06-28 04:58:50.086601744,North America,Furniture,Binders,3804.63,12,361.33
ORD137408,2023-06-28 06:01:56.210324208,Africa,Office Supplies,Binders,742.7,12,79.3
ORD137409,2023-06-28 07:05:02.334046688,North America,Office Supplies,Accessories,2958.57,14,159.9
ORD137410,2023-06-28 08:08:08.457769168,Asia,Office Supplies,Chairs,857.99,3,61.26
ORD137411,2023-06-28 09:11:14.581491632,Africa,Office Supplies,Chairs,3365.07,13,179.81
ORD137412,2023-06-28 10:14:20.705214112,Africa,Furniture,Chairs,3967.73,11,-161.68
ORD137413,2023-06-28 11:17:26.828936592,Africa,Office Supplies,Tables,3366.94,9,198.39
ORD137414,2023-06-28 12:20:32.952659056,South America,Furniture,Binders,4405.11,5,-8.1
ORD137415,2023-06-28 13:23:39.076381536,South America,Office Supplies,Tables,1634.83,2,108.23
ORD137416,2023-06-28 14:26:45.200104016,Africa,Furniture,Binders,1969.88,3,5.57
ORD137417,2023-06-28 15:29:51.323826480,Africa,Office Supplies,Storage,3566.22,4,383.51
ORD137418,2023-06-28 16:32:57.447548960,Asia,Technology,Paper,4910.95,12,1128.38
ORD137419,2023-06-28 17:36:03.571271440,Asia,Office Supplies,Chairs,2341.11,7,174.53
ORD137420,2023-06-28 18:39:09.694993904,North America,Furniture,Storage,1533.11,14,75.08
ORD137421,2023-06-28 19:42:15.818716384,North America,Office Supplies,Accessories,3072.84,4,233.8
ORD137422,2023-06-28 20:45:21.942438864,South America,Office Supplies,Tables,1034.47,8,79.67
ORD137423,2023-06-28 21:48:28.066161328,Europe,Technology,Paper,3847.0,2,837.0
ORD137424,2023-06-28 22:51:34.189883808,Asia,Office Supplies,Tables,1086.45,9,83.55
ORD137425,2023-06-28 23:54:40.313606288,North America,Technology,Paper,1838.82,5,376.82
ORD137426,2023-06-29 00:57:46.437328752,Asia,Office Supplies,Accessories,583.61,3,33.89
ORD137427,2023-06-29 02:00:52.561051232,Asia,Technology,Phones,886.23,2,180.69
ORD137428,2023-06-29 03:03:58.684773696,Europe,Technology,Phones,5391.93,12,1208.87
ORD137429,2023-06-29 04:07:04.808496176,Asia,Technology,Paper,4646.26,11,1109.7
ORD137430,2023-06-29 05:10:10.932218656,Europe,Office Supplies,Phones,435.39,10,26.26
ORD137431,2023-06-29 06:13:17.055941120,Europe,Technology,Phones,6266.7,12,1197.38
ORD137432,2023-06-29 07:16:23.179663600,Asia,Office Supplies,Tables,2297.56,2,193.07
ORD137433,2023-06-29 08:19:29.303386080,Asia,Furniture,Tables,2697.42,13,231.23
ORD137434,2023-06-29 09:22:35.427108544,North America,Office Supplies,Binders,2846.61,8,193.62
ORD137435,2023-06-29 10:25:41.550831024,Asia,Office Supplies,Storage,2619.76,2,161.37
ORD137436,2023-06-29 11:28:47.674553504,Asia,Furniture,Tables,2141.09,9,-61.61
ORD137437,2023-06-29 12:31:53.798275968,Asia,Technology,Binders,1233.36,8,204.11
ORD137438,2023-06-29 13:34:59.921998448,North America,Office Supplies,Accessories,1016.79,6,112.73
ORD137439,2023-06-29 14:38:06.045720928,Europe,Office Supplies,Tables,978.34,7,91.36
ORD137440,2023-06-29 15:41:12.169443392,North America,Office Supplies,Chairs,2374.02,5,188.62
ORD137441,2023-06-29 16:44:18.293165872,Asia,Technology,Chairs,1351.41,2,319.84
ORD137442,2023-06-29 17:47:24.416888352,Africa,Technology,Paper,1852.36,2,333.06
ORD137443,2023-06-29 18:50:30.540610816,Asia,Furniture,Storage,2951.12,1,263.18
ORD137444,2023-06-29 19:53:36.664333296,North America,Office Supplies,Storage,283.32,12,29.22
ORD137445,2023-06-29 20:56:42.788055776,North America,Furniture,Accessories,3042.92,12,-142.75
ORD137446,2023-06-29 21:59:48.911778240,South America,Technology,Binders,4231.65,5,830.52
ORD137447,2023-06-29 23:02:55.035500720,Africa,Technology,Paper,2721.15,4,637.42
ORD137448,2023-06-30 00:06:01.159223200,North America,Furniture,Chairs,226.86,6,2.14
ORD137449,2023-06-30 01:09:07.282945664,Europe,Technology,Binders,1430.18,12,355.71
ORD137450,2023-06-30 02:12:13.406668144,Asia,Office Supplies,Accessories,1172.24,14,128.08
ORD137451,2023-06-30 03:15:19.530390608,Europe,Technology,Binders,181.56,10,40.91
ORD137452,2023-06-30 04:18:25.654113088,North America,Technology,Chairs,1176.46,8,192.41
ORD137453,2023-06-30 05:21:31.777835568,North America,Furniture,Tables,66.59,3,-2.25
ORD137454,2023-06-30 06:24:37.901558032,Europe,Technology,Accessories,366.93,1,78.57
ORD137455,2023-06-30 07:27:44.025280512,Europe,Technology,Binders,896.15,7,193.7
ORD137456,2023-06-30 08:30:50.149002992,South America,Furniture,Binders,1482.8,1,-41.33
ORD137457,2023-06-30 09:33:56.272725456,Asia,Office Supplies,Paper,1219.56,7,133.88
ORD137458,2023-06-30 10:37:02.396447936,Europe,Furniture,Binders,4049.47,13,328.25
ORD137459,2023-06-30 11:40:08.520170416,Asia,Office Supplies,Paper,2402.43,6,190.18
ORD137460,2023-06-30 12:43:14.643892880,Africa,Office Supplies,Binders,232.69,4,21.53
ORD137461,2023-06-30 13:46:20.767615360,North America,Furniture,Storage,214.78,13,5.72
ORD137462,2023-06-30 14:49:26.891337840,Europe,Furniture,Accessories,1695.83,8,-75.72
ORD137463,2023-06-30 15:52:33.015060304,Africa,Furniture,Accessories,2873.02,11,-104.69
ORD137464,2023-06-30 16:55:39.138782784,North America,Technology,Binders,3460.39,12,788.89
ORD137465,2023-06-30 17:58:45.262505264,South America,Office Supplies,Binders,713.2,11,60.04
ORD137466,2023-06-30 19:01:51.386227728,North America,Office Supplies,Paper,1569.3,4,145.57
ORD137467,2023-06-30 20:04:57.509950208,Europe,Office Supplies,Tables,2963.4,3,275.3
ORD137468,2023-06-30 21:08:03.633672688,Africa,Furniture,Storage,992.65,13,6.89
ORD137469,2023-06-30 22:11:09.757395152,Africa,Office Supplies,Tables,2145.93,13,111.71
ORD137470,2023-06-30 23:14:15.881117632,Africa,Office Supplies,Paper,4054.77,6,426.09
ORD137471,2023-07-01 00:17:22.004840112,North America,Office Supplies,Chairs,2536.43,6,209.99
ORD137472,2023-07-01 01:20:28.128562576,Asia,Office Supplies,Storage,3771.62,1,225.25
ORD137473,2023-07-01 02:23:34.252285056,Asia,Furniture,Binders,1055.31,5,-49.43
ORD137474,2023-07-01 03:26:40.376007536,North America,Technology,Paper,2862.48,10,434.39
ORD137475,2023-07-01 04:29:46.499730000,Europe,Technology,Binders,3933.13,10,603.09
ORD137476,2023-07-01 05:32:52.623452480,North America,Furniture,Binders,522.68,3,-13.98
ORD137477,2023-07-01 06:35:58.747174944,Asia,Technology,Binders,3870.02,12,670.08
ORD137478,2023-07-01 07:39:04.870897424,North America,Office Supplies,Storage,1787.32,5,120.29
ORD137479,2023-07-01 08:42:10.994619904,Africa,Technology,Binders,3865.77,6,824.23
ORD137480,2023-07-01 09:45:17.118342368,Europe,Technology,Chairs,5372.11,14,935.59
ORD137481,2023-07-01 10:48:23.242064848,Europe,Office Supplies,Phones,1031.86,6,100.27
ORD137482,2023-07-01 11:51:29.365787328,South America,Office Supplies,Paper,1876.21,5,201.95
ORD137483,2023-07-01 12:54:35.489509792,North America,Office Supplies,Chairs,2017.08,13,155.18
ORD137484,2023-07-01 13:57:41.613232272,Africa,Furniture,Tables,3442.64,3,198.82
ORD137485,2023-07-01 15:00:47.736954752,North America,Technology,Binders,4109.2,5,659.17
ORD137486,2023-07-01 16:03:53.860677216,South America,Furniture,Storage,3643.28,1,-2.96
ORD137487,2023-07-01 17:06:59.984399696,South America,Furniture,Tables,312.39,1,16.37
ORD137488,2023-07-01 18:10:06.108122176,North America,Office Supplies,Binders,797.91,7,91.94
ORD137489,2023-07-01 19:13:12.231844640,North America,Technology,Tables,2130.97,10,450.82
ORD137490,2023-07-01 20:16:18.355567120,North America,Furniture,Storage,4039.18,13,18.48
ORD137491,2023-07-01 21:19:24.479289600,Asia,Office Supplies,Tables,376.75,5,27.11
ORD137492,2023-07-01 22:22:30.603012064,South America,Furniture,Paper,4157.05,4,36.3
ORD137493,2023-07-01 23:25:36.726734544,Europe,Technology,Phones,4998.36,7,1076.1
ORD137494,2023-07-02 00:28:42.850457024,Asia,Office Supplies,Paper,617.46,1,45.01
ORD137495,2023-07-02 01:31:48.974179488,Africa,Furniture,Accessories,3062.14,2,62.77
ORD137496,2023-07-02 02:34:55.097901968,Europe,Technology,Chairs,1264.76,11,285.71
ORD137497,2023-07-02 03:38:01.221624448,Europe,Technology,Phones,1859.73,2,323.18
ORD137498,2023-07-02 04:41:07.345346912,Europe,Furniture,Binders,3002.4,14,172.57
ORD137499,2023-07-02 05:44:13.469069392,South America,Technology,Storage,2087.42,3,472.06
ORD137500,2023-07-02 06:47:19.592791872,Africa,Office Supplies,Paper,210.64,14,23.27
ORD137501,2023-07-02 07:50:25.716514336,Asia,Office Supplies,Tables,1322.76,14,68.35
ORD137502,2023-07-02 08:53:31.840236816,Africa,Office Supplies,Storage,2201.73,10,127.62
ORD137503,2023-07-02 09:56:37.963959280,Asia,Office Supplies,Accessories,738.01,3,86.23
ORD137504,2023-07-02 10:59:44.087681760,South America,Furniture,Paper,3396.31,14,-105.74
ORD137505,2023-07-02 12:02:50.211404240,Africa,Furniture,Tables,551.33,8,12.78
ORD137506,2023-07-02 13:05:56.335126704,Europe,Technology,Phones,4942.94,12,823.96
ORD137507,2023-07-02 14:09:02.458849184,Africa,Technology,Chairs,2130.31,14,492.5
ORD137508,2023-07-02 15:12:08.582571664,South America,Technology,Paper,3402.29,5,543.18
ORD137509,2023-07-02 16:15:14.706294128,South America,Office Supplies,Tables,3296.44,13,184.58
ORD137510,2023-07-02 17:18:20.830016608,South America,Furniture,Storage,4550.18,7,116.96
ORD137511,2023-07-02 18:21:26.953739088,Asia,Furniture,Chairs,2563.89,7,-36.59
ORD137512,2023-07-02 19:24:33.077461552,Africa,Technology,Paper,1079.28,5,233.29
ORD137513,2023-07-02 20:27:39.201184032,Europe,Furniture,Binders,4057.9,8,213.93
ORD137514,2023-07-02 21:30:45.324906512,Europe,Furniture,Storage,3277.38,11,124.24
ORD137515,2023-07-02 22:33:51.448628976,North America,Technology,Tables,3349.19,11,781.91
ORD137516,2023-07-02 23:36:57.572351456,South America,Furniture,Storage,1279.38,1,69.86
ORD137517,2023-07-03 00:40:03.696073936,Europe,Office Supplies,Phones,1848.84,5,116.71
ORD137518,2023-07-03 01:43:09.819796400,South America,Furniture,Accessories,1554.48,4,-59.44
ORD137519,2023-07-03 02:46:15.943518880,Europe,Office Supplies,Binders,3002.54,4,307.29
ORD137520,2023-07-03 03:49:22.067241360,Africa,Office Supplies,Tables,2496.73,5,254.17
ORD137521,2023-07-03 04:52:28.190963824,North America,Technology,Paper,77.55,13,18.23
ORD137522,2023-07-03 05:55:34.314686304,South America,Technology,Accessories,811.9,6,138.21
ORD137523,2023-07-03 06:58:40.438408784,Asia,Technology,Paper,3743.42,9,645.05
ORD137524,2023-07-03 08:01:46.562131248,Asia,Furniture,Tables,3446.64,3,125.8
ORD137525,2023-07-03 09:04:52.685853728,Europe,Technology,Paper,6613.79,10,1094.99
ORD137526,2023-07-03 10:07:58.809576192,Africa,Office Supplies,Phones,1935.77,8,136.94
ORD137527,2023-07-03 11:11:04.933298672,South America,Technology,Chairs,2252.17,6,520.8
ORD137528,2023-07-03 12:14:11.057021152,North America,Office Supplies,Phones,720.18,11,52.86
ORD137529,2023-07-03 13:17:17.180743616,Africa,Office Supplies,Tables,2761.87,1,140.28
ORD137530,2023-07-03 14:20:23.304466096,Europe,Furniture,Phones,3536.77,9,168.44
ORD137531,2023-07-03 15:23:29.428188576,Africa,Office Supplies,Phones,1763.16,14,110.45
ORD137532,2023-07-03 16:26:35.551911040,North America,Furniture,Tables,2233.42,2,-46.06
ORD137533,2023-07-03 17:29:41.675633520,Africa,Furniture,Storage,1065.66,5,-50.64
ORD137534,2023-07-03 18:32:47.799356000,South America,Technology,Binders,2926.13,7,608.06
ORD137535,2023-07-03 19:35:53.923078464,Europe,Furniture,Chairs,2552.66,3,87.52
ORD137536,2023-07-03 20:39:00.046800944,North America,Office Supplies,Accessories,1488.44,14,84.47
ORD137537,2023-07-03 21:42:06.170523424,Europe,Office Supplies,Tables,3585.17,2,191.91
ORD137538,2023-07-03 22:45:12.294245888,South America,Office Supplies,Chairs,3023.06,5,255.02
ORD137539,2023-07-03 23:48:18.417968368,North America,Office Supplies,Paper,3612.33,10,378.18
ORD137540,2023-07-04 00:51:24.541690848,North America,Office Supplies,Storage,126.21,2,14.74
ORD137541,2023-07-04 01:54:30.665413312,Europe,Technology,Storage,672.27,2,105.89
ORD137542,2023-07-04 02:57:36.789135792,Africa,Technology,Accessories,770.75,1,170.2
ORD137543,2023-07-04 04:00:42.912858272,Africa,Furniture,Storage,2450.01,12,-52.14
ORD137544,2023-07-04 05:03:49.036580736,Asia,Office Supplies,Tables,501.08,10,26.25
ORD137545,2023-07-04 06:06:55.160303216,Asia,Office Supplies,Paper,2262.71,11,166.16
ORD137546,2023-07-04 07:10:01.284025696,North America,Furniture,Paper,3510.29,11,126.66
ORD137547,2023-07-04 08:13:07.407748160,Europe,Technology,Accessories,4469.72,5,939.24
ORD137548,2023-07-04 09:16:13.531470640,North America,Furniture,Storage,1331.82,13,-56.76
ORD137549,2023-07-04 10:19:19.655193120,Europe,Office Supplies,Phones,2274.05,12,261.39
ORD137550,2023-07-04 11:22:25.778915584,South America,Technology,Paper,4265.92,11,663.18
ORD137551,2023-07-04 12:25:31.902638064,Asia,Furniture,Storage,1965.29,6,-34.24
ORD137552,2023-07-04 13:28:38.026360528,North America,Furniture,Accessories,704.84,14,10.48
ORD137553,2023-07-04 14:31:44.150083008,South America,Office Supplies,Accessories,3611.27,6,419.61
ORD137554,2023-07-04 15:34:50.273805488,Africa,Office Supplies,Accessories,2750.51,10,328.37
ORD137555,2023-07-04 16:37:56.397527952,Asia,Technology,Binders,5405.62,14,811.03
ORD137556,2023-07-04 17:41:02.521250432,Europe,Office Supplies,Chairs,2975.59,2,195.54
ORD137557,2023-07-04 18:44:08.644972912,Africa,Furniture,Chairs,2741.61,11,69.1
ORD137558,2023-07-04 19:47:14.768695376,Africa,Office Supplies,Phones,1496.7,6,147.59
ORD137559,2023-07-04 20:50:20.892417856,South America,Furniture,Paper,549.02,7,26.63
ORD137560,2023-07-04 21:53:27.016140336,North America,Office Supplies,Accessories,2653.17,12,179.37
ORD137561,2023-07-04 22:56:33.139862800,North America,Technology,Tables,1756.17,5,298.11
ORD137562,2023-07-04 23:59:39.263585280,South America,Technology,Paper,1219.13,10,184.61
ORD137563,2023-07-05 01:02:45.387307760,Africa,Technology,Tables,2732.3,1,640.14
ORD137564,2023-07-05 02:05:51.511030224,Asia,Office Supplies,Tables,2853.67,4,218.35
ORD137565,2023-07-05 03:08:57.634752704,Africa,Technology,Tables,4088.38,10,966.63
ORD137566,2023-07-05 04:12:03.758475184,South America,Furniture,Binders,2692.32,3,-3.89
ORD137567,2023-07-05 05:15:09.882197648,Africa,Office Supplies,Binders,491.72,6,50.61
ORD137568,2023-07-05 06:18:16.005920128,Africa,Technology,Tables,1100.34,11,172.72
ORD137569,2023-07-05 07:21:22.129642608,Africa,Office Supplies,Binders,98.66,10,10.54
ORD137570,2023-07-05 08:24:28.253365072,Africa,Office Supplies,Accessories,1071.66,12,120.42
ORD137571,2023-07-05 09:27:34.377087552,Asia,Furniture,Binders,2598.42,1,-26.68
ORD137572,2023-07-05 10:30:40.500810032,Europe,Office Supplies,Binders,477.06,3,28.59
ORD137573,2023-07-05 11:33:46.624532496,Europe,Office Supplies,Chairs,548.47,3,34.95
ORD137574,2023-07-05 12:36:52.748254976,North America,Office Supplies,Storage,3257.86,7,360.79
ORD137575,2023-07-05 13:39:58.871977440,Europe,Furniture,Storage,1365.7,6,-9.65
ORD137576,2023-07-05 14:43:04.995699920,Europe,Technology,Storage,4667.93,4,808.18
ORD137577,2023-07-05 15:46:11.119422400,Europe,Technology,Accessories,5965.4,9,1478.75
ORD137578,2023-07-05 16:49:17.243144864,Africa,Office Supplies,Phones,2898.52,2,280.87
ORD137579,2023-07-05 17:52:23.366867344,Africa,Technology,Paper,6106.62,11,1424.2
ORD137580,2023-07-05 18:55:29.490589824,Asia,Office Supplies,Phones,3790.31,7,387.72
ORD137581,2023-07-05 19:58:35.614312288,Africa,Technology,Paper,627.51,5,117.6
ORD137582,2023-07-05 21:01:41.738034768,Africa,Technology,Chairs,4175.86,7,986.65
ORD137583,2023-07-05 22:04:47.861757248,Europe,Furniture,Phones,3772.57,4,144.21
ORD137584,2023-07-05 23:07:53.985479712,Asia,Furniture,Phones,1509.7,1,73.39
ORD137585,2023-07-06 00:11:00.109202192,Asia,Furniture,Storage,387.18,11,-0.42
ORD137586,2023-07-06 01:14:06.232924672,Europe,Technology,Storage,365.24,12,90.62
ORD137587,2023-07-06 02:17:12.356647136,Europe,Technology,Accessories,2430.17,7,572.21
ORD137588,2023-07-06 03:20:18.480369616,Asia,Technology,Phones,5872.6,13,967.87
ORD137589,2023-07-06 04:23:24.604092096,South America,Technology,Accessories,4596.46,1,783.18
ORD137590,2023-07-06 05:26:30.727814560,Europe,Furniture,Tables,3381.03,7,210.6
ORD137591,2023-07-06 06:29:36.851537040,Europe,Furniture,Binders,436.39,7,-20.13
ORD137592,2023-07-06 07:32:42.975259520,Asia,Technology,Paper,1210.98,10,222.27
ORD137593,2023-07-06 08:35:49.098981984,South America,Technology,Tables,5302.4,5,1077.72
ORD137594,2023-07-06 09:38:55.222704464,South America,Furniture,Chairs,4778.21,3,-92.04
ORD137595,2023-07-06 10:42:01.346426944,North America,Technology,Chairs,1117.78,13,265.27
ORD137596,2023-07-06 11:45:07.470149408,South America,Office Supplies,Binders,1471.9,12,165.22
ORD137597,2023-07-06 12:48:13.593871888,Europe,Furniture,Chairs,1800.53,2,168.4
ORD137598,2023-07-06 13:51:19.717594368,Africa,Furniture,Phones,3947.49,12,-110.73
ORD137599,2023-07-06 14:54:25.841316832,Asia,Technology,Paper,1062.39,13,167.78
ORD137600,2023-07-06 15:57:31.965039312,Europe,Office Supplies,Tables,1150.41,11,102.3
ORD137601,2023-07-06 17:00:38.088761776,Asia,Technology,Accessories,3117.92,5,714.76
ORD137602,2023-07-06 18:03:44.212484256,South America,Office Supplies,Paper,292.4,6,20.58
ORD137603,2023-07-06 19:06:50.336206736,Asia,Technology,Phones,5248.57,9,913.76
ORD137604,2023-07-06 20:09:56.459929200,Europe,Furniture,Chairs,3719.34,1,102.87
ORD137605,2023-07-06 21:13:02.583651680,Africa,Furniture,Tables,3832.44,7,85.5
ORD137606,2023-07-06 22:16:08.707374160,Europe,Office Supplies,Phones,614.51,1,51.35
ORD137607,2023-07-06 23:19:14.831096624,North America,Office Supplies,Chairs,834.56,2,65.4
ORD137608,2023-07-07 00:22:20.954819104,Asia,Technology,Accessories,3284.71,6,731.52
ORD137609,2023-07-07 01:25:27.078541584,Europe,Furniture,Chairs,582.04,2,24.56
ORD137610,2023-07-07 02:28:33.202264048,South America,Technology,Binders,3826.34,11,760.61
ORD137611,2023-07-07 03:31:39.325986528,South America,Technology,Chairs,1201.25,6,266.76
ORD137612,2023-07-07 04:34:45.449709008,Europe,Furniture,Paper,4397.79,13,-47.26
ORD137613,2023-07-07 05:37:51.573431472,North America,Office Supplies,Binders,1364.89,8,153.45
ORD137614,2023-07-07 06:40:57.697153952,Asia,Furniture,Accessories,711.86,10,5.43
ORD137615,2023-07-07 07:44:03.820876432,North America,Furniture,Chairs,1251.24,7,-1.08
ORD137616,2023-07-07 08:47:09.944598896,Africa,Office Supplies,Accessories,120.32,6,10.58
ORD137617,2023-07-07 09:50:16.068321376,Europe,Furniture,Storage,1617.65,9,-15.27
ORD137618,2023-07-07 10:53:22.192043856,North America,Office Supplies,Storage,1552.52,12,106.83
ORD137619,2023-07-07 11:56:28.315766320,Africa,Furniture,Chairs,2887.36,10,-110.64
ORD137620,2023-07-07 12:59:34.439488800,North America,Office Supplies,Paper,1032.69,8,98.76
ORD137621,2023-07-07 14:02:40.563211280,Africa,Office Supplies,Storage,3570.42,9,406.64
ORD137622,2023-07-07 15:05:46.686933744,South America,Technology,Tables,619.36,11,135.35
ORD137623,2023-07-07 16:08:52.810656224,South America,Furniture,Phones,3930.75,1,138.21
ORD137624,2023-07-07 17:11:58.934378688,Europe,Technology,Phones,2413.57,4,533.83
ORD137625,2023-07-07 18:15:05.058101168,North America,Furniture,Binders,713.23,5,67.73
ORD137626,2023-07-07 19:18:11.181823648,South America,Technology,Storage,2423.51,8,445.08
ORD137627,2023-07-07 20:21:17.305546112,Asia,Technology,Binders,4818.59,2,930.32
ORD137628,2023-07-07 21:24:23.429268592,South America,Technology,Storage,1008.21,12,180.09
ORD137629,2023-07-07 22:27:29.552991072,South America,Technology,Phones,262.66,12,39.84
ORD137630,2023-07-07 23:30:35.676713536,North America,Technology,Paper,1240.44,3,229.16
ORD137631,2023-07-08 00:33:41.800436016,Africa,Furniture,Paper,3315.92,4,-130.18
ORD137632,2023-07-08 01:36:47.924158496,Asia,Technology,Storage,2337.16,6,551.2
ORD137633,2023-07-08 02:39:54.047880960,Asia,Technology,Phones,6132.19,12,1358.65
ORD137634,2023-07-08 03:43:00.171603440,Africa,Furniture,Phones,259.03,14,-1.14
ORD137635,2023-07-08 04:46:06.295325920,North America,Office Supplies,Accessories,3613.7,10,263.64
ORD137636,2023-07-08 05:49:12.419048384,South America,Furniture,Phones,4090.58,8,144.97
ORD137637,2023-07-08 06:52:18.542770864,Africa,Office Supplies,Phones,1031.19,5,109.16
ORD137638,2023-07-08 07:55:24.666493344,Asia,Furniture,Binders,1872.81,9,108.26
ORD137639,2023-07-08 08:58:30.790215808,Asia,Technology,Storage,3708.32,6,566.93
ORD137640,2023-07-08 10:01:36.913938288,South America,Office Supplies,Chairs,1350.19,2,141.73
ORD137641,2023-07-08 11:04:43.037660768,South America,Technology,Tables,1613.89,6,384.32
ORD137642,2023-07-08 12:07:49.161383232,Europe,Office Supplies,Chairs,1361.28,6,76.63
ORD137643,2023-07-08 13:10:55.285105712,Africa,Technology,Paper,4919.76,10,1116.82
ORD137644,2023-07-08 14:14:01.408828192,South America,Office Supplies,Phones,1331.59,10,90.04
ORD137645,2023-07-08 15:17:07.532550656,Europe,Technology,Storage,2383.56,4,398.94
ORD137646,2023-07-08 16:20:13.656273136,North America,Office Supplies,Paper,897.57,9,79.05
ORD137647,2023-07-08 17:23:19.779995616,Asia,Office Supplies,Accessories,4302.25,14,381.55
ORD137648,2023-07-08 18:26:25.903718080,Africa,Technology,Paper,6282.73,4,1238.25
ORD137649,2023-07-08 19:29:32.027440560,North America,Furniture,Paper,3254.12,6,277.48
ORD137650,2023-07-08 20:32:38.151163024,Africa,Furniture,Paper,3961.26,7,-54.5
ORD137651,2023-07-08 21:35:44.274885504,Africa,Technology,Chairs,2894.76,1,608.64
ORD137652,2023-07-08 22:38:50.398607984,South America,Technology,Binders,2067.45,1,394.86
ORD137653,2023-07-08 23:41:56.522330448,Europe,Furniture,Binders,3394.66,14,275.19
ORD137654,2023-07-09 00:45:02.646052928,Africa,Office Supplies,Paper,2370.62,11,140.57
ORD137655,2023-07-09 01:48:08.769775408,North America,Technology,Binders,6783.03,1,1073.7
ORD137656,2023-07-09 02:51:14.893497872,Africa,Technology,Paper,768.27,10,191.51
ORD137657,2023-07-09 03:54:21.017220352,Europe,Technology,Paper,5526.47,9,1147.96
ORD137658,2023-07-09 04:57:27.140942832,Asia,Technology,Accessories,2817.8,4,679.64
ORD137659,2023-07-09 06:00:33.264665296,Africa,Furniture,Paper,3305.77,12,37.13
ORD137660,2023-07-09 07:03:39.388387776,North America,Furniture,Accessories,2375.03,10,96.53
ORD137661,2023-07-09 08:06:45.512110256,Asia,Technology,Accessories,4785.82,4,1050.05
ORD137662,2023-07-09 09:09:51.635832720,Asia,Furniture,Paper,3175.67,12,310.95
ORD137663,2023-07-09 10:12:57.759555200,South America,Furniture,Storage,3368.0,6,-111.44
ORD137664,2023-07-09 11:16:03.883277680,South America,Furniture,Storage,2330.99,12,-72.92
ORD137665,2023-07-09 12:19:10.007000144,Africa,Office Supplies,Paper,2383.0,12,206.43
ORD137666,2023-07-09 13:22:16.130722624,North America,Technology,Tables,4867.93,12,757.35
ORD137667,2023-07-09 14:25:22.254445104,South America,Technology,Storage,2833.18,5,631.09
ORD137668,2023-07-09 15:28:28.378167568,Europe,Technology,Tables,674.3,13,167.95
ORD137669,2023-07-09 16:31:34.501890048,Europe,Technology,Accessories,2600.93,3,601.19
ORD137670,2023-07-09 17:34:40.625612528,Asia,Furniture,Chairs,1807.64,13,-18.31
ORD137671,2023-07-09 18:37:46.749334992,Asia,Furniture,Tables,3994.68,12,279.36
ORD137672,2023-07-09 19:40:52.873057472,Asia,Office Supplies,Chairs,2872.19,8,269.85
ORD137673,2023-07-09 20:43:58.996779936,Europe,Technology,Tables,4132.63,13,669.25
ORD137674,2023-07-09 21:47:05.120502416,South America,Office Supplies,Chairs,1795.55,1,160.91
ORD137675,2023-07-09 22:50:11.244224896,South America,Office Supplies,Tables,182.07,5,20.53
ORD137676,2023-07-09 23:53:17.367947360,Africa,Office Supplies,Paper,3827.54,5,269.06
ORD137677,2023-07-10 00:56:23.491669840,North America,Office Supplies,Storage,3012.76,1,289.64
ORD137678,2023-07-10 01:59:29.615392320,Europe,Furniture,Storage,311.75,13,-13.64
ORD137679,2023-07-10 03:02:35.739114784,Asia,Office Supplies,Chairs,1775.09,7,192.41
ORD137680,2023-07-10 04:05:41.862837264,North America,Furniture,Accessories,4300.64,11,-82.18
ORD137681,2023-07-10 05:08:47.986559744,Asia,Furniture,Tables,1794.8,5,74.11
ORD137682,2023-07-10 06:11:54.110282208,North America,Office Supplies,Chairs,1299.1,11,112.62
ORD137683,2023-07-10 07:15:00.234004688,North America,Technology,Tables,1666.13,9,341.25
ORD137684,2023-07-10 08:18:06.357727168,South America,Furniture,Chairs,970.33,1,-11.59
ORD137685,2023-07-10 09:21:12.481449632,Africa,Technology,Phones,1472.43,11,303.19
ORD137686,2023-07-10 10:24:18.605172112,Africa,Furniture,Storage,534.78,4,21.61
ORD137687,2023-07-10 11:27:24.728894592,Asia,Furniture,Paper,1453.22,6,20.08
ORD137688,2023-07-10 12:30:30.852617056,Europe,Office Supplies,Phones,3275.64,2,308.98
ORD137689,2023-07-10 13:33:36.976339536,Africa,Office Supplies,Phones,2847.01,6,180.53
ORD137690,2023-07-10 14:36:43.100062016,Europe,Technology,Binders,421.16,11,84.76
ORD137691,2023-07-10 15:39:49.223784480,Asia,Furniture,Phones,2671.64,10,153.67
ORD137692,2023-07-10 16:42:55.347506960,Europe,Technology,Accessories,5775.3,1,1078.82
